orbital_period,transit_duration,planet_radius,star_temp,star_radius,label
217.170081,4.291,109061.0,5083.0,11.723,-1
287.33114,12.722,2.07,5426.0,1.007,0
9.8788502,2.951,2.64,6477.0,1.148,1
189.456089,3.077,2.2,5991.0,1.026,-1
230.358183,2.031,2.87,5803.0,0.884,0
211.54114,5.4,1.88,5433.0,0.689,-1
88.523517,7.22,1.6,3827.0,0.462,-1
134.35872,13.3,1.27,6948.0,1.433,-1
198.781156,6.77,1.69,6493.0,1.424,-1
588.63759,3.84,1.52,5135.0,0.849,-1
284.87177,15.63,1.84,6437.0,1.773,-1
9.8338474,14.585,0.98,5929.0,1.202,-1
190.860818,2.823,1.84,5463.0,0.803,0
374.41813,17.9,2.42,6195.0,1.124,-1
263.30198,2.213,2.19,5758.0,1.132,-1
370.31761,12.588,2.98,4665.0,0.701,-1
405.6296,11.26,1.4,5583.0,0.79,-1
1.080695116,7.449,155.22,7796.0,2.34,-1
11.8307724,8.791,1.16,5550.0,0.958,0
434.28175,8.14,1.94,5544.0,0.75,-1
33.814176,7.69,1.49,6122.0,0.996,0
16.2957847,5.16,2.13,6063.0,1.012,0
58.92565,14.56,1.5,7282.0,2.216,-1
24.0733775,19.612,27.78,4647.0,6.055,-1
19.2405821,4.99,1.19,5031.0,0.848,0
28.684308,4.64,1.35,5243.0,0.821,0
265.29617,4.1,2.99,5589.0,1.218,0
61.569765,9.75,2.44,5626.0,1.389,0
58.940569,4.769,2.48,5819.0,0.99,-1
14.1502311,1.503,0.74,3705.0,0.529,-1
486.12702,9.495,1.18,6008.0,1.062,0
1.71029474,2.946,1.04,5365.0,0.729,-1
31.8245304,4.17,0.8,6338.0,0.847,0
12.008552,4.613,2.08,5303.0,1.964,0
10.4314847,2.09,0.77,5361.0,0.774,0
47.5571352,1.708,1.85,5861.0,0.958,0
1.838514245,3.2601,57.6,5799.0,1.055,-1
8.412008943,5.41096,50.83,6247.0,1.314,-1
27.2497521,11.609,4.49,5440.0,4.524,0
2.283466438,7.7999,218.79,6723.0,1.719,-1
0.692807507,1.49242,46.44,5780.0,1.0,-1
17.279290765,5.07591,27.66,5251.0,0.658,-1
16.9972894,2.585,3.14,5897.0,1.86,0
88.433122,2.392,1.7,7092.0,1.525,-1
282.34315,3.956,2.35,7092.0,1.525,-1
4.326946311,5.55905,106.99,6231.0,1.501,-1
527.29093,14.305,1.3,5671.0,0.919,-1
168.858303,12.964,2.41,6608.0,2.189,-1
19.38444245,20.5899,28.3,4968.0,5.026,-1
1.645319649,1.635,2.46,5416.0,0.756,-1
10.135401047,5.6831,89.16,5895.0,1.415,-1
2.02487934,1.621,1.0,5440.0,0.825,-1
15.3573445,1.634,1.42,5818.0,0.986,0
5.71668787,1.97,1.92,5638.0,0.883,1
51.1658019,4.637,1.51,4963.0,0.826,1
12.4249559,16.332,0.88,5524.0,0.847,-1
12.427135,12.81,1.05,6561.0,1.821,-1
77.792718,6.08,2.17,5497.0,1.241,0
1.946198513,4.0336,52.58,6224.0,1.433,-1
5.288547653,3.2646,55.28,4918.0,9.169,-1
294.055263,14.32,2.8,6108.0,1.011,0
30.4838006,2.6,23.87,3857.0,0.531,-1
5.7584367,2.587,66.22,4754.0,25.287,-1
8.58599537,2.4078,39.03,4805.0,13.941,-1
9.892240848,4.1774,40.38,6225.0,1.009,-1
126.505657,8.836,1.51,7092.0,1.525,-1
1.129848432,2.07578,120.13,4846.0,7.102,-1
7.244778994,3.3873,25.68,5530.0,0.788,-1
0.730964241,2.483,0.99,5929.0,1.463,-1
17.734020239,7.27595,93.52,5883.0,1.554,-1
46.245164,5.663,2.46,5553.0,1.107,0
9.7043379,3.515,1.19,6273.0,1.044,0
34.775371,2.93,0.67,6028.0,1.047,0
12.7713826,3.347,1.26,6273.0,1.044,0
0.829019343,4.8401,90.08,6645.0,1.328,-1
1.1080999,3.3542,124.19,5299.0,1.769,-1
215.778765,3.737,14.71,4902.0,7.056,-1
1.444486083,1.437,1.73,4569.0,0.559,-1
5.99273265,2.6502,0.91,5574.0,1.065,1
5.10110666,2.657,0.85,5574.0,1.065,1
11.6089351,2.957,46.44,6303.0,3.53,-1
94.22498,22.445,1.84,5880.0,0.893,-1
14.2378417,4.86,1.1,5273.0,0.801,0
241.0122,1.19,4.41,7843.0,2.909,-1
10.8206034,2.848,1.19,6032.0,1.06,0
164.689421,1.847,2.24,6089.0,0.95,-1
4.264729569,2.2075,29.95,6052.0,1.417,-1
4.804469712,3.51946,30.97,5561.0,0.809,-1
6.150529292,4.4562,49.79,6691.0,1.565,-1
10.2090268,6.264,0.92,6188.0,1.524,0
62.7356439,10.7925,90.12,6211.0,1.44,-1
7.035518449,3.5286,24.91,5288.0,0.71,-1
54.2916336,3.364,1.67,6711.0,1.565,0
453.54212,17.026,9.23,5874.0,3.006,-1
122.8054416,2.663,118.62,5874.0,3.006,0
16.2480865,8.232,2.38,5729.0,0.923,0
466.9407,30.56,2.9,5729.0,0.923,-1
289.788624,2.857,5.51,8057.0,2.407,-1
2.873657901,2.1054,110.29,5692.0,2.287,-1
1.680425996,5.4548,102.31,6844.0,1.629,-1
20.686460198,37.7424,184.22,4809.0,5.145,-1
131.68018,14.73,5.96,6468.0,1.302,-1
37.8404232,6.408,1.76,6243.0,1.149,-1
200.762693,2.215,15056.9,7981.0,3.298,-1
32.0273169,5.144,1.14,5505.0,0.909,0
8.75630628,2.852,1.12,5839.0,1.227,0
9.6183111,4.215,0.85,6134.0,1.665,0
12.4250319,1.4446,0.89,6290.0,1.506,-1
0.518060209,1.8062,61.49,5405.0,1.772,0
17.8693759,6.886,0.81,6328.0,1.013,0
17.236085,4.209,1.98,5543.0,1.111,0
12.4297161,15.078,1.26,5754.0,0.905,-1
12.4288476,16.43,1.12,5595.0,0.886,-1
12.4258252,21.841,1.27,5968.0,1.048,-1
12.4257907,19.859,1.27,4873.0,0.693,-1
12.4253356,27.49,2.02,5442.0,0.783,-1
12.4254201,18.56,0.84,5571.0,0.691,-1
12.424995,20.282,2.06,6098.0,2.657,-1
485.92297,3.756,1.07,5551.0,0.957,0
22.913446297,4.11699,81.61,6621.0,1.297,-1
9.6550473,2.752,1.45,4999.0,0.843,0
10.0046881,2.389,1.9,6620.0,2.641,-1
8.65315602,2.627,1.37,4746.0,0.696,-1
228.65412,2.487,3.63,6845.0,2.674,0
0.953734449,1.7616,47.65,7332.0,1.46,-1
2.073873563,6.5605,274.78,7803.0,3.373,-1
15.713787218,11.3122,27.64,5843.0,1.006,-1
7.964440392,9.1701,18.98,5250.0,0.736,-1
0.518071538,1.7865,42.1,5876.0,1.209,-1
2.151214629,2.226,14.54,4748.0,8.179,-1
12.7143635,3.101,2.2,5947.0,0.962,0
80.4103783,3.487,4.93,5476.0,1.673,0
1.93188768,1.087,0.57,5896.0,0.914,0
12.426469,25.71,1.66,5691.0,0.887,-1
12.4262889,18.764,1.23,6246.0,1.092,-1
12.4255705,28.88,1.37,5742.0,0.827,-1
12.426173,30.64,2.67,6367.0,1.357,-1
12.4244306,26.15,1.59,5761.0,0.791,-1
6.71738328,3.60057,37.65,5301.0,0.936,-1
24.955998503,2.76331,36.91,8617.0,3.018,-1
5.2449156,8.367,0.52,5823.0,0.878,0
4.426942241,1.6116,5.43,5511.0,0.746,-1
571.280892,21.827,3.65,7081.0,1.619,-1
4.66185924,3.164,1.16,7081.0,1.619,0
1.213672208,1.3644,697.14,6113.0,0.995,-1
90.097375,12.697,1.7,6116.0,1.008,0
7.72966941,2.091,2.1,5947.0,0.962,0
1.457256942,6.51381,98.16,6630.0,1.416,-1
10.818248422,18.2848,11.71,5955.0,0.894,-1
2.559236603,1.6706,37.66,5955.0,0.883,-1
281.35877,7.74,4.22,6049.0,2.522,-1
154.536881,15.44,4.1,6049.0,2.522,-1
462.12345,8.46,1.9,4547.0,0.747,-1
87.707513,2.184,1.72,4944.0,0.721,0
5.1117547,3.281,2.81,6432.0,1.345,1
101.889228,2.71,1.43,5802.0,1.59,-1
48.5023669,1.053,906.03,3396.0,0.28,-1
524.14139,11.603,1.88,6225.0,0.931,-1
8.97377221,2.135,2.96,6537.0,2.829,-1
41.86539723,6.663,31.14,6063.0,0.788,-1
4.553370029,3.2209,25.84,6306.0,1.109,0
5.262652179,2.85554,35.99,7049.0,1.549,-1
16.621853404,3.91517,22.32,5949.0,0.907,-1
19.741616041,3.07231,82.98,6535.0,1.529,-1
5.455766383,2.8923,28.2,5067.0,0.694,-1
22.44620704,7.5491,58.2,6070.0,1.777,-1
205.41415,10.26,1.67,6123.0,0.991,0
1.237147407,7.06623,106.18,6064.0,1.449,-1
2.649026189,2.4698,32.7,5838.0,0.988,-1
6.932281325,11.0301,90.57,8675.0,2.168,-1
2.151384476,3.34471,66.2,6184.0,1.257,-1
0.562273947,3.1572,0.73,5632.0,0.847,-1
17.4352218,51.666,67.91,6313.0,2.641,-1
24.8434837,4.8,1.58,5670.0,1.022,-1
7.7016694,10.898,4.44,5174.0,3.608,0
117.634213,3.82,3.78,5236.0,2.332,-1
21.025447023,6.52216,135.84,6631.0,2.438,-1
0.933753371,4.438,1.44,7286.0,2.056,-1
1.72153588,1.9227,12.89,4535.0,0.668,-1
4.67250377,4.441,1.11,6146.0,0.987,0
2.765621941,2.3191,34.42,5423.0,0.828,-1
3.664964374,3.9058,30.98,5726.0,0.987,-1
2.136577151,2.4682,43.89,5457.0,0.905,-1
2.638432816,2.42989,49.77,6502.0,1.753,-1
11.991000357,6.4648,78.78,5988.0,1.13,-1
2.03746414,2.895,1.12,6117.0,0.947,-1
37.80694072,3.84264,72.01,6387.0,1.105,-1
144.688915,9.468,3.33,5372.0,1.71,0
12.42555055,28.492,3.79,6381.0,1.423,-1
1.54287434,1.1121,1.05,4530.0,0.539,0
12.4237327,18.15,1.12,5221.0,2.067,-1
94.38163,11.87,2.04,5221.0,2.067,-1
33.3200908,6.5265,13.0,6264.0,1.651,0
7.5844241,3.918,5.83,6264.0,1.651,1
210.899577,2.167,4.85,5332.0,0.843,-1
3.103730697,6.93402,75.28,6075.0,1.091,-1
253.40538,7.43,2.69,7304.0,1.69,-1
5.110771787,2.48392,26.98,6029.0,0.894,-1
7.07394528,2.319,0.84,4777.0,0.561,0
1.463773705,1.9123,21.79,5446.0,0.668,-1
4.46255312,14.0957,52.74,4847.0,3.619,-1
14.516741,2.706,1.45,4954.0,0.828,0
20.5718107,3.399,1.34,4922.0,0.708,0
3.026764871,4.32532,26.36,6283.0,1.01,-1
3.840130917,2.8951,33.44,5931.0,1.012,-1
1.570919281,3.2232,59.12,6192.0,1.162,-1
35.08976902,3.9623,33.1,5603.0,0.846,-1
5.233450136,8.57374,70.33,5841.0,0.977,-1
3.6037011,2.994,66.94,5633.0,1.547,-1
3.518356021,6.90375,64.49,6201.0,0.989,-1
11.867172,4.815,4.03,6264.0,1.651,0
2.6160943,21.34,0.81,6645.0,1.42,-1
2.404386969,7.40348,79.72,6466.0,1.21,-1
4.390513938,2.9472,41.83,6081.0,1.454,-1
7.384681,3.548,1.22,6174.0,1.021,-1
21.0907909,4.751,1.88,5723.0,0.818,1
3.371796653,3.4421,306.28,5615.0,0.912,-1
1.927177921,2.7742,28.94,5193.0,0.774,0
0.575925434,2.4676,38.24,5461.0,0.683,-1
496.17566,11.63,3.46,6643.0,1.976,-1
6.256352128,2.3512,30.76,5772.0,0.836,-1
2.37795507,2.4329,92.61,9565.0,2.286,-1
2.053866175,4.8045,158.25,5051.0,4.089,-1
36.5521313,2.481,0.9,4722.0,0.527,-1
5.177577252,2.4777,73.82,7429.0,1.796,-1
104.3519624,3.695,1.39,5650.0,0.87,1
6.06330298,3.275,1.64,6308.0,1.153,0
86.431871,7.374,2.85,6325.0,1.112,-1
26.1152887,12.54,2.38,5190.0,2.912,0
469.52303,5.487,2.1,6197.0,1.035,-1
32.669962587,3.581,1.37,4871.0,0.741,-1
269.306232,14.931,24.0,5251.0,0.817,-1
19.93364711,8.6122,75.88,6505.0,1.29,-1
1.071911311,3.8559,40.32,5885.0,0.933,-1
18.019651402,5.08572,31.77,5278.0,0.659,-1
117.934158,9.25,3.76,6790.0,2.597,-1
4.032762189,4.14212,35.22,5960.0,0.962,-1
2.371589507,3.5116,88.22,5340.0,0.601,-1
5.09112124,2.159,3.58,6705.0,3.293,-1
4.206070484,10.6988,172.66,8212.0,3.185,-1
96.509214,0.589,860.3,7343.0,2.955,0
111.65546,1.051,2121.0,6967.0,1.863,-1
94.219289,24.312,2.15,4641.0,0.694,-1
180.921729,8.99,2.3,5818.0,0.848,0
4.478116695,3.357,38.85,6304.0,1.058,-1
0.579108481,1.659,0.42,4604.0,0.501,-1
1.27620899,2.169,1.46,6304.0,1.058,-1
528.50344,6.394,2.2,7102.0,1.874,-1
406.496216,3.495,1.77,5847.0,0.884,0
10.73370737,7.6706,18.7,5971.0,2.003,-1
8.752913958,3.4546,119.91,7279.0,2.624,-1
499.47338,12.248,3.71,5251.0,0.817,-1
1.985586627,2.53163,105.22,6651.0,3.219,-1
16.579028045,7.803,49.01,5870.0,2.3,-1
2.064900876,6.8769,38.19,5714.0,0.901,-1
9.751720174,16.1937,182.09,5147.0,3.145,-1
19.672324,4.812,4.07,6486.0,1.485,1
32.657035,5.953,3.73,6486.0,1.485,1
7.3138454,2.273,2.73,6486.0,1.485,0
6.70995253,2.297,1.1,6461.0,1.131,-1
5.776794344,6.33505,129.2,7666.0,3.601,-1
0.503199724,1.117,1.06,4013.0,0.63,-1
73.91858615,6.9735,89.96,6300.0,1.057,-1
11.1619384,5.195,1.97,6200.0,1.64,0
2.38793696,17.302,25.56,6769.0,1.161,-1
589.17968,10.2,4.91,5295.0,3.152,-1
78.86684,4.5,1.3,6907.0,1.381,0
3.60727417,14.0841,221.55,7026.0,1.785,-1
2.565717939,1.7084,180.8,11360.0,4.712,-1
22.05274533,5.5924,32.56,5510.0,0.741,-1
2.881338104,3.5943,31.58,5783.0,0.88,-1
4.078355243,6.4649,16.73,5872.0,0.867,-1
7.73590441,4.4389,21.3,5927.0,0.86,-1
3.530164642,4.11466,35.71,6208.0,1.344,-1
28.8672107,3.782,1.51,5191.0,0.837,0
94.225938,22.08,1.93,5421.0,0.852,-1
431.78556,9.135,1.36,5642.0,0.747,0
395.07333,7.844,230.33,3599.0,98.38,-1
1.51918335,5.45573,128.17,7426.0,1.698,-1
2.745910734,4.02594,61.16,5372.0,0.96,-1
5.746017234,3.6347,29.32,5940.0,0.96,-1
144.102562,2.753,1.67,6528.0,1.26,-1
112.317402,3.471,1.77,6528.0,1.26,0
3.963787093,3.10316,28.11,6617.0,1.18,-1
1.759208679,4.60837,66.06,5721.0,0.961,-1
335.56311,13.06,1.83,6200.0,1.448,-1
6.496031958,5.21924,32.33,5516.0,0.988,-1
4.012537983,2.0101,9.96,4483.0,0.63,-1
1.594162001,5.4958,26.11,5388.0,0.885,-1
10.238939876,3.4851,22.09,6244.0,1.807,-1
5.499941387,5.1339,23.34,6435.0,1.157,-1
265.2996227,8.8452,33.81,5873.0,0.863,-1
265.2999623,8.8577,25.56,6108.0,0.997,-1
98.1020983,1.225,1.97,6669.0,1.427,-1
182.467019,7.607,3.73,6299.0,1.167,-1
11.41437505,6.276,44.08,6826.0,1.52,-1
154.607419,9.225,1.56,6017.0,0.931,0
57.132855,4.958,1.81,5157.0,0.904,0
151.31847,16.45,1.13,6003.0,1.085,-1
1.853209359,1.7543,32.99,6384.0,1.716,0
14.66769462,2.4462,145.18,7517.0,3.226,-1
28.2251049,2.354,1.59,6014.0,1.021,0
150.381954,4.968,2.26,5569.0,0.954,-1
11.4132144,2.371,1.03,6188.0,1.155,-1
445.21685,16.37,1.37,5670.0,0.95,0
172.178768,1.19,2.29,6208.0,1.009,-1
35.502865,8.149,2.18,5528.0,1.839,0
13.787520532,2.55435,25.33,6399.0,1.289,-1
8.2904597,2.6002,23.96,4601.0,0.566,-1
66.789347,4.08,2.07,6297.0,1.031,-1
6.150251376,1.68923,100.03,8914.0,2.867,-1
8.214204254,4.5905,42.29,5654.0,0.774,-1
5.918619554,3.94804,29.98,5957.0,0.971,-1
3.319523463,3.3465,38.37,5761.0,0.791,-1
5.874197307,4.26585,59.2,6103.0,1.083,-1
19.7959731,5.342,3.47,6731.0,1.876,-1
29.5126153,6.314,1.84,5746.0,1.351,0
5.614892073,3.7294,1192.79,4289.0,35.695,-1
12.2064304,2.407,5.41,5254.0,1.514,1
6.6513189,2.135,4.81,5254.0,1.514,1
3.905532605,6.8091,21.37,5495.0,0.798,-1
210.631486,8.419,3.23,4895.0,0.759,1
455.27405,2.4,1.54,5178.0,0.818,-1
46.331703,4.514,1.39,5477.0,0.815,0
0.766691517,1.2638,1.22,4821.0,0.788,0
7.1931193,2.935,1.12,5518.0,1.008,0
6.474202359,3.35989,28.96,4947.0,0.624,-1
8.4803048,7.5348,4.13,5478.0,0.812,-1
9.93443795,8.098,35.54,5763.0,0.998,-1
2.173552528,1.6107,23.51,5008.0,0.594,-1
47.7439509,2.99,1.74,5949.0,1.292,0
4.57834367,3.987,1.44,5782.0,1.22,0
10.157715971,2.9526,42.27,5993.0,0.986,-1
131.258668,4.89,1.59,6443.0,1.248,-1
75.072964,9.21,1.09,6443.0,1.248,-1
404.701927,3.981,1.94,6443.0,1.248,-1
0.779609509,4.013,1.07,5899.0,1.07,-1
2.103239235,7.08365,64.15,6074.0,0.965,-1
31.8134892,1.422,1.18,5505.0,0.776,0
115.230655,17.735,4.02,6585.0,2.517,0
184.262741,11.94,2.57,6115.0,1.291,1
505.462916,10.127,3.46,4817.0,0.833,0
274.743032,9.137,2.16,6277.0,1.207,0
360.477635,4.332,11943.8,6266.0,1.522,-1
18.0811429,4.44,0.75,5693.0,0.856,-1
20.9569985,3.493,2.38,3891.0,0.564,1
4.816610903,3.82353,26.15,5796.0,0.904,-1
2.305903447,3.3828,39.04,9696.0,2.492,-1
1.814128042,3.0646,426.98,4822.0,12.899,-1
1.247121237,9.363,18.39,4852.0,0.651,-1
4.128795314,2.771,52.0,5949.0,1.083,-1
3.269176601,2.7233,164.61,6372.0,1.015,-1
15.995094054,8.45037,17.09,5899.0,0.805,-1
214.013044,7.87,1.54,6698.0,1.37,-1
0.70914232,1.936,7.27,5350.0,0.693,-1
9.86869589,2.876,21.68,7301.0,1.717,-1
143.09688,17.74,1.48,6725.0,1.31,0
0.978362973,1.206,1.04,7193.0,1.671,-1
13.0327301,3.902,1.64,6122.0,0.996,0
31.9533679,8.424,1.65,6313.0,1.467,0
458.16754,6.97,2.11,5536.0,0.816,0
67.8766605,2.598,1.92,6018.0,0.975,0
15.0367776,3.042,8.02,3729.0,0.514,-1
25.0901574,8.273,1.35,6033.0,1.788,0
12.25384348,2.373,1.0,5413.0,0.82,1
326.6708,10.84,2.2,5896.0,1.072,0
362.97828,14.083,1.96,6086.0,1.216,0
22.16127178,3.699,69.44,5893.0,1.745,-1
86.723653,4.852,1.43,5830.0,0.876,-1
2.745121487,2.9845,9.55,4608.0,0.658,-1
282.9656538,21.4259,71.61,5999.0,0.959,-1
36.566324,4.832,15.41,5294.0,2.884,0
5.889372452,4.94674,50.78,7249.0,2.071,-1
2.581595167,4.9153,40.94,5720.0,0.989,-1
20.5736113,11.222,3.86,5440.0,4.524,-1
0.566801886,5.733,0.54,7589.0,2.169,-1
180.71809,10.85,1.28,7608.0,1.991,-1
6.5583706,3.286,39.06,6144.0,1.606,-1
434.39148,13.02,1.59,5971.0,0.868,-1
73.26417,5.54,1.32,5424.0,2.11,-1
11.3220104,5.86,0.91,6003.0,2.193,-1
681.9363102,7.94066,61.52,6095.0,1.035,-1
0.705891195,5.281,1.0,10346.0,2.449,-1
377.88909,9.259,3.17,9030.0,3.218,-1
199.21638,9.23,2.36,8914.0,2.867,-1
121.70747,1.37,3.02,6362.0,2.27,-1
273.528359,22.346,115.4,7682.0,2.783,-1
3.88258905,2.741,0.78,5780.0,1.0,-1
135.57186,9.94,0.83,6070.0,1.277,-1
0.954388314,6.26,2.27,7056.0,2.785,-1
173.06929,12.84,30.29,7296.0,1.818,-1
1.039046871,1.689,0.48,5689.0,0.976,-1
0.98762513,1.127,1.14,9456.0,2.022,-1
66.713573,4.487,0.98,6745.0,1.182,-1
135.223193,8.989,0.92,6181.0,1.227,-1
27.6775212,2.513,23.04,5797.0,0.828,-1
35.2340413,11.874,2.21,6295.0,1.014,-1
20.9794338,3.762,24.76,5182.0,0.666,-1
15.6937855,5.149,1.99,5868.0,1.037,-1
5.77451117,3.752,1.87,5821.0,1.492,0
20.73376301,5.8043,54.58,5780.0,1.0,-1
63.571688,6.01,2.14,5504.0,0.819,-1
338.20075,15.23,2.08,5381.0,0.811,-1
124.922516,11.942,3.37,5970.0,1.2,0
1.303570451,2.28163,235.58,4884.0,3.584,-1
3.72277264,15.869,22.78,5333.0,0.688,-1
3.886730304,16.1723,61.58,5780.0,1.0,-1
10.42360821,5.404,1.67,4260.0,0.58,-1
10.1384691,4.026,0.74,5483.0,0.779,0
85.517344,9.331,3.04,5592.0,1.451,-1
161.2529031,24.3711,59.07,9341.0,1.87,-1
94.212787,14.48,35.89,6911.0,1.501,-1
65.752109,6.854,2.0,5816.0,1.03,0
147.863607,1.948,2.03,5485.0,0.867,-1
1.123258617,4.27355,150.94,7945.0,2.17,-1
4.618767943,6.03,32.36,6195.0,1.781,-1
21.9139549,3.271,10.39,3638.0,0.42,0
3.66520844,3.308,0.82,5579.0,1.029,0
4.02321842,2.162,0.48,4671.0,0.528,0
5.06993245,3.241,0.92,5957.0,0.937,0
10.306982793,11.4277,81.21,5912.0,1.217,-1
0.823014905,3.5426,22.17,4975.0,0.724,-1
0.738527259,1.2174,49.08,5869.0,2.313,-1
4.4158933,1.155,1.42,5977.0,1.022,-1
1.341078755,3.86492,41.8,6368.0,1.225,-1
0.634131057,2.851,0.58,6428.0,1.109,-1
0.504296702,1.4145,50.41,6140.0,1.187,-1
75.378956896,7.70352,58.76,5420.0,0.771,-1
0.761119678,1.43,27.81,6911.0,1.501,0
0.607538435,5.549,1.34,7076.0,1.691,-1
5.2438528,10.539,1.11,5815.0,0.918,-1
8.6040858,3.01,0.94,6250.0,0.986,0
1.330333096,5.045,24.3,5984.0,0.906,0
7.946367138,2.58667,36.01,4789.0,0.573,-1
7.346159047,6.5974,44.48,5616.0,0.81,-1
10.738427243,2.3544,6.96,6180.0,1.686,-1
65.415183,4.224,1.31,4348.0,0.646,0
72.28198,2.478,13.11,7694.0,3.627,0
23.832382513,7.06068,63.78,5722.0,1.0,-1
1.428766771,3.9753,1.01,6197.0,1.035,-1
14.5567427,1.421,1.38,6153.0,0.993,-1
1.106560721,2.64151,47.63,6205.0,0.873,-1
0.622303871,1.84,0.77,5672.0,0.853,-1
23.3924063,3.416,0.84,6221.0,1.05,-1
2.15888911,1.791,0.72,5269.0,0.713,0
17.5806026,4.17,1.87,5839.0,1.358,0
3.326193904,2.08375,14.72,3520.0,0.349,-1
12.823275455,5.32062,44.29,5973.0,0.826,-1
37.183276326,14.0996,55.0,5657.0,1.168,-1
5.065329723,4.90392,60.35,6350.0,1.286,-1
9.380632783,4.295,46.72,5926.0,0.913,-1
2.71772323,3.22,0.72,5135.0,0.874,0
3.359470825,2.14715,129.93,6587.0,3.514,-1
20.729255112,7.53677,53.87,5256.0,0.802,-1
3.796448299,11.5917,232.39,8117.0,3.07,-1
23.9830523,8.77,1.17,5696.0,1.292,0
0.64585177,1.97644,51.1,4399.0,0.463,-1
134.413808,13.907,1.69,6013.0,1.187,0
1.70192371,3.0271,40.15,5826.0,1.262,-1
3.008602107,4.34296,56.15,6033.0,1.026,-1
0.846291334,1.79962,30.8,4627.0,0.526,-1
1.930451347,3.87956,58.77,6154.0,1.168,-1
347.97611,16.77,1.62,5995.0,0.878,0
6.840305932,4.32742,62.08,5970.0,0.908,-1
1.032967155,1.17,21.22,5283.0,18.959,-1
2.489550708,2.84685,36.91,6018.0,0.794,-1
4.81712182,2.45699,43.45,5419.0,0.795,-1
5.78901936,3.102,0.78,5289.0,0.748,0
0.824181335,2.4864,18.2,5977.0,0.883,-1
2.45261841,1.9,0.69,5216.0,0.751,-1
5.522479,2.666,0.76,6532.0,1.247,0
0.706423768,1.0597,1.16,6514.0,1.585,-1
9.4588054,3.66,1.78,6247.0,1.066,0
25.9534494,6.001,2.06,5591.0,0.86,-1
25.95193721,15.9897,123.34,6569.0,1.729,-1
31.024310431,7.63621,93.29,6011.0,1.741,-1
2.90805147,2.812,0.97,5889.0,0.869,0
1.78752921,5.315,5.86,6286.0,7.342,-1
1.77555333,14.41,1.26,6594.0,1.138,-1
1.37347867,12.62,4.25,6877.0,1.753,-1
1.00960235,7.847,1.94,6028.0,2.412,-1
1.060996585,2.6494,64.99,5433.0,1.348,-1
2.735152701,0.1046,3.27,6333.0,1.523,-1
9.459993213,5.3012,51.89,5569.0,0.829,-1
3.79187443,3.5521,47.49,5622.0,0.723,-1
17.844323157,5.07999,90.67,5993.0,1.485,-1
2.56271232,2.163,0.48,5190.0,0.899,0
1.36293943,10.32,31.28,6831.0,2.106,-1
185.103836,4.19,14.63,4992.0,6.226,-1
1.267693801,3.57993,64.84,5446.0,0.961,-1
15.08186,4.004,0.98,5794.0,1.012,0
13.05609,3.498,1.3,6078.0,0.994,0
0.85450941,3.723,0.35,5922.0,0.921,-1
366.71923,9.8,3.35,6295.0,2.049,-1
6.373454978,3.9377,51.6,5953.0,1.254,-1
0.811390968,1.0114,14.74,4994.0,12.487,-1
14.6494599,2.883,1.0,5017.0,0.688,-1
8.467706136,4.05376,43.98,5873.0,0.843,-1
24.70361995,6.9719,30.13,5030.0,0.65,-1
5.1348689,48.69,16.17,5515.0,1.001,-1
5.251918489,5.59653,51.51,6099.0,0.919,-1
43.263305017,10.0915,62.75,5623.0,0.917,-1
6.042029838,8.0666,23.94,5030.0,0.587,-1
5.40597608,2.79,31.78,4840.0,15.355,-1
0.645850521,1.2082,0.69,5381.0,0.911,-1
18.84497113,4.9442,5.35,5220.0,0.695,-1
14.759477667,9.7746,76.06,6522.0,1.105,-1
1.588298157,4.37027,120.0,7742.0,2.094,-1
0.79708975,3.301,0.54,6056.0,1.196,-1
25.9136674,10.498,3.37,6167.0,2.346,0
8.5412411,3.654,1.4,5602.0,0.732,-1
659.2907,22.106,4.66,6917.0,1.837,-1
24.847087207,7.28274,52.38,5644.0,0.854,-1
20.867855659,5.73122,53.53,6095.0,1.016,-1
3.401949837,16.5797,14.32,7094.0,2.17,-1
6.96197304,2.806,0.97,5008.0,0.814,0
2.252822538,3.41062,57.6,6116.0,0.951,-1
2.25284817,3.069,8.61,6850.0,1.53,-1
5.39525573,7.8377,152.74,7216.0,2.804,-1
13.1538409,11.56,1.03,5443.0,1.008,0
0.939740093,3.682,34.87,4297.0,33.474,-1
36.0484798,5.763,1.24,5602.0,1.1,0
265.299451,4.563,7.1,5873.0,0.863,-1
265.310499,4.013,4.69,6108.0,0.997,-1
27.556452,8.23,1.4,5509.0,0.836,0
76.45315813,5.1822,22.89,4831.0,0.54,-1
7.698431197,5.43677,42.72,5774.0,0.876,-1
5.194256813,7.25775,41.77,6100.0,2.086,-1
566.28176,20.39,2.79,5829.0,0.802,0
9.761172507,11.4007,95.58,6468.0,2.048,-1
1.061008464,2.8029,32.58,4239.0,0.454,-1
5.8957069,56.84,32.41,5956.0,0.934,-1
2.31169425,8.689,1.76,9451.0,2.679,-1
2.072177815,4.54864,46.55,5519.0,0.718,-1
3.34328534,27.29,64.0,6541.0,2.652,-1
0.52740121,4.807,1.49,3582.0,0.41,0
0.905678252,1.249,0.78,6075.0,0.909,-1
0.790046373,4.9939,56.93,6785.0,1.342,-1
1.804591904,3.85009,80.87,6271.0,1.515,-1
3.31976683,4.523,0.7,6100.0,0.94,-1
